,채널명,영상ID,카테고리ID,게시일,제목,설명,출연자_정보,재생시간,조회수,좋아요수,댓글수,재생시간(초),년도
4019,유 퀴즈 온 더 튜브,pY4Xd-gH6xk,24,2020-07-29 15:36:28+00:00,연예인을 만난 느낌? 씨름판 아이돌 선수들을 만나다! | 유 퀴즈 온 더 블럭 YOU QUIZ ON THE BLOCK 191015 EP.39,"＜유 퀴즈 온 더 블럭＞ 매주 화요일 밤 11시 tvN 방송
------------------------------------------------------------------
 ▶[유 퀴즈 온 더 블럭] 최신 클립 다시보기 : http://www.tving.com/smr/vod/player/P/C01_B120180515?from=youtube
------------------------------------------------------------------","['유퀴즈온더블럭', '유퀴즈', '유재석', '조세호', 'tvN', '예능', '퀴즈', '전국체전', '롤러스포츠스피드', '롤러스피드요정', '이예림', '씨름', '씨름판아이돌', '황찬섭', '박정우', '뿌려치기', '카누', '이순자', '국가대표', '할수있어', '한체대', '양예빈', '육상샛별', 'BTS', '멀리뛰기', '친선경기']",PT3M1S,46,2,0,181.0,2020
4020,유 퀴즈 온 더 튜브,4fqGKUTN5zM,24,2020-07-29 15:36:25+00:00,갑자기 분위기 중계? 유퀴즈 중계석! '롤러 스포츠 스피드 대회' | 유 퀴즈 온 더 블럭 YOU QUIZ ON THE BLOCK 191015 EP.39,"＜유 퀴즈 온 더 블럭＞ 매주 화요일 밤 11시 tvN 방송
------------------------------------------------------------------
 ▶[유 퀴즈 온 더 블럭] 최신 클립 다시보기 : http://www.tving.com/smr/vod/player/P/C01_B120180515?from=youtube
------------------------------------------------------------------","['유퀴즈온더블럭', '유퀴즈', '유재석', '조세호', 'tvN', '예능', '퀴즈', '전국체전', '롤러스포츠스피드', '롤러스피드요정', '이예림', '씨름', '씨름판아이돌', '황찬섭', '박정우', '뿌려치기', '카누', '이순자', '국가대표', '할수있어', '한체대', '양예빈', '육상샛별', 'BTS', '멀리뛰기', '친선경기']",PT6M30S,255,0,0,390.0,2020
4021,유 퀴즈 온 더 튜브,7Se3DKVXiyM,24,2020-07-29 15:35:16+00:00,승리의 맛을 일찍 알아버린(?) 롤러 스피드 요정 | 유 퀴즈 온 더 블럭 YOU QUIZ ON THE BLOCK 191015 EP.39,"＜유 퀴즈 온 더 블럭＞ 매주 화요일 밤 11시 tvN 방송
------------------------------------------------------------------
 ▶[유 퀴즈 온 더 블럭] 최신 클립 다시보기 : http://www.tving.com/smr/vod/player/P/C01_B120180515?from=youtube
------------------------------------------------------------------","['유퀴즈온더블럭', '유퀴즈', '유재석', '조세호', 'tvN', '예능', '퀴즈']",PT2M38S,46,0,0,158.0,2020
4022,유 퀴즈 온 더 튜브,GE1Tna-wnc0,24,2020-07-29 15:34:44+00:00,우연이 운명이 된 순간 한글도 모르고 그냥 공부하러 왔어요 | 유 퀴즈 온 더 블럭 YOU QUIZ ON THE BLOCK 191008 EP.38,"＜유 퀴즈 온 더 블럭＞ 매주 화요일 밤 11시 tvN
------------------------------------------------------------------
 ▶[유 퀴즈 온 더 블럭] 최신 클립 다시보기 : http://www.tving.com/smr/vod/player/P/C01_B120180515?from=youtube
------------------------------------------------------------------","['유퀴즈온더블럭', '유퀴즈', '유재석', '조세호', 'tvN', '예능', '퀴즈', '한글', '한글날', '세종대왕', '단어', '늦깍이', '양원주부학교', '양원초등학교', '햄버거']",PT4M34S,33,1,0,274.0,2020
4023,유 퀴즈 온 더 튜브,zVAeTeANojI,24,2020-07-29 15:34:00+00:00,[#유퀴즈] 38화 레전드! 칼칼한~ 밥도둑! ′고등어 김치찜′ & ′갈치찜′ 먹방 | 유 퀴즈 온 더 블럭 YOU QUIZ ON THE BLOCK 191008 EP.38,"＜유 퀴즈 온 더 블럭＞ 매주 화요일 밤 11시 tvN
------------------------------------------------------------------
 ▶[유 퀴즈 온 더 블럭] 최신 클립 다시보기 : http://www.tving.com/smr/vod/player/P/C01_B120180515?from=youtube
------------------------------------------------------------------","['유퀴즈온더블럭', '유퀴즈', '유재석', '조세호', 'tvN', '예능', '퀴즈', '한글', '한글날', '세종대왕', '단어', '늦깍이', '양원주부학교', '양원초등학교', '햄버거']",PT5M4S,2520,20,2,304.0,2020
4024,유 퀴즈 온 더 튜브,GG0LwvdtMW0,24,2020-07-29 15:33:29+00:00,[선공개] '이 햄버거가 아닌데...' 이제는 당당하게 말씀하세요♡ | 유 퀴즈 온 더 블럭 YOU QUIZ ON THE BLOCK 191008 EP.38,"＜유 퀴즈 온 더 블럭＞ 매주 화요일 밤 11시 tvN
------------------------------------------------------------------
 ▶[유 퀴즈 온 더 블럭] 최신 클립 다시보기 : http://www.tving.com/smr/vod/player/P/C01_B120180515?from=youtube
------------------------------------------------------------------","['유퀴즈온더블럭', '유퀴즈', '유재석', '조세호', 'tvN', '예능', '퀴즈', '한글', '한글날', '세종대왕', '단어', '늦깍이', '양원주부학교', '양원초등학교', '햄버거']",PT5M17S,53,0,1,317.0,2020
4025,유 퀴즈 온 더 튜브,fNTTL_gl1co,24,2020-07-29 15:33:18+00:00,일일캐스터 큰 자기와 함께! 유퀴즈 전국체전 특집! | 유 퀴즈 온 더 블럭 YOU QUIZ ON THE BLOCK 191015 EP.39,"＜유 퀴즈 온 더 블럭＞ 매주 화요일 밤 11시 tvN
------------------------------------------------------------------
 ▶[유 퀴즈 온 더 블럭] 최신 클립 다시보기 : http://www.tving.com/smr/vod/player/P/C01_B120180515?from=youtube
------------------------------------------------------------------","['유퀴즈온더블럭', '유퀴즈', '유재석', '조세호', 'tvN', '예능', '퀴즈']",PT1M2S,36,0,0,62.0,2020
4026,유 퀴즈 온 더 튜브,uQnuA9uWpPI,24,2020-07-29 15:32:18+00:00,한글을 몰라 보낼 수 없던 편지... 그리고 사랑에 빠질 수밖에 없었던 이유! | 유 퀴즈 온 더 블럭 YOU QUIZ ON THE BLOCK 191008 EP.38,"＜유 퀴즈 온 더 블럭＞ 매주 화요일 밤 11시 tvN
------------------------------------------------------------------
 ▶[유 퀴즈 온 더 블럭] 최신 클립 다시보기 : http://www.tving.com/smr/vod/player/P/C01_B120180515?from=youtube
------------------------------------------------------------------","['유퀴즈온더블럭', '유퀴즈', '유재석', '조세호', 'tvN', '예능', '퀴즈', '한글', '한글날', '세종대왕', '단어', '늦깍이', '양원주부학교', '양원초등학교', '햄버거']",PT6M45S,380,3,2,405.0,2020
4027,유 퀴즈 온 더 튜브,-qDoNT5qpQY,24,2020-07-29 15:32:09+00:00,유퀴즈 최초! 객관식에서 주관식으로 난이도 상향 조정?! | 유 퀴즈 온 더 블럭 YOU QUIZ ON THE BLOCK 191008 EP.38,"＜유 퀴즈 온 더 블럭＞ 매주 화요일 밤 11시 tvN
------------------------------------------------------------------
 ▶[유 퀴즈 온 더 블럭] 최신 클립 다시보기 : http://www.tving.com/smr/vod/player/P/C01_B120180515?from=youtube
------------------------------------------------------------------","['유퀴즈온더블럭', '유퀴즈', '유재석', '조세호', 'tvN', '예능', '퀴즈', '한글', '한글날', '세종대왕', '단어', '늦깍이', '양원주부학교', '양원초등학교', '햄버거']",PT5M1S,271,9,0,301.0,2020
4028,유 퀴즈 온 더 튜브,hIx7BwWdqZY,24,2020-07-29 15:31:44+00:00,"'학생, 나도 이름을 몰라...' 이름 모를 학생이 건넨 공책 한 권의 의미 | 유 퀴즈 온 더 블럭 YOU QUIZ ON THE BLOCK 191008 EP.38","＜유 퀴즈 온 더 블럭＞ 매주 화요일 밤 11시 tvN
------------------------------------------------------------------
 ▶[유 퀴즈 온 더 블럭] 최신 클립 다시보기 : http://www.tving.com/smr/vod/player/P/C01_B120180515?from=youtube
------------------------------------------------------------------","['유퀴즈온더블럭', '유퀴즈', '유재석', '조세호', 'tvN', '예능', '퀴즈', '한글', '한글날', '세종대왕', '단어', '늦깍이', '양원주부학교', '양원초등학교', '햄버거']",PT3M3S,71,3,0,183.0,2020
4029,유 퀴즈 온 더 튜브,Vp4sqWZuoqo,24,2020-07-29 15:31:00+00:00,아..아니 그게 아니고..! 상금을 드리고 싶었던 아기자기☆ | 유 퀴즈 온 더 블럭 YOU QUIZ ON THE BLOCK 191008 EP.38,"＜유 퀴즈 온 더 블럭＞ 매주 화요일 밤 11시 tvN
------------------------------------------------------------------
 ▶[유 퀴즈 온 더 블럭] 최신 클립 다시보기 : http://www.tving.com/smr/vod/player/P/C01_B120180515?from=youtube
------------------------------------------------------------------","['유퀴즈온더블럭', '유퀴즈', '유재석', '조세호', 'tvN', '예능', '퀴즈', '한글', '한글날', '세종대왕', '단어', '늦깍이', '양원주부학교', '양원초등학교', '햄버거']",PT5M55S,150,3,0,355.0,2020
4030,유 퀴즈 온 더 튜브,39hAP5yHujQ,24,2020-07-29 15:30:21+00:00,눈을 떴으니까... 한글을 배우고 인생이 바뀐 김정자 여사님 | 유 퀴즈 온 더 블럭 YOU QUIZ ON THE BLOCK 191008 EP.38,"＜유 퀴즈 온 더 블럭＞ 매주 화요일 밤 11시 tvN
------------------------------------------------------------------
 ▶[유 퀴즈 온 더 블럭] 최신 클립 다시보기 : http://www.tving.com/smr/vod/player/P/C01_B120180515?from=youtube
------------------------------------------------------------------","['유퀴즈온더블럭', '유퀴즈', '유재석', '조세호', 'tvN', '예능', '퀴즈', '한글', '한글날', '세종대왕', '단어', '늦깍이', '양원주부학교', '양원초등학교', '햄버거']",PT2M5S,45,1,0,125.0,2020
4031,유 퀴즈 온 더 튜브,M1YhmVkKFUE,24,2020-07-29 15:29:17+00:00,이 맛이 아닌데.. 박묘순 여사님의 ㅁㄷㄴㄷ 햄버거 이야기 | 유 퀴즈 온 더 블럭 YOU QUIZ ON THE BLOCK 191008 EP.38,"＜유 퀴즈 온 더 블럭＞ 매주 화요일 밤 11시 tvN
------------------------------------------------------------------
 ▶[유 퀴즈 온 더 블럭] 최신 클립 다시보기 : http://www.tving.com/smr/vod/player/P/C01_B120180515?from=youtube
------------------------------------------------------------------","['유퀴즈온더블럭', '유퀴즈', '유재석', '조세호', 'tvN', '예능', '퀴즈', '한글', '한글날', '세종대왕', '단어', '늦깍이', '양원주부학교', '양원초등학교', '햄버거']",PT2M33S,66,2,0,153.0,2020
4032,유 퀴즈 온 더 튜브,ehCjfLrdrcw,24,2020-07-29 15:28:59+00:00,설렘&열정 가득! 박묘순 여사님의 입학 소감 | 유 퀴즈 온 더 블럭 YOU QUIZ ON THE BLOCK 191008 EP.38,"＜유 퀴즈 온 더 블럭＞ 매주 화요일 밤 11시 tvN
------------------------------------------------------------------
 ▶[유 퀴즈 온 더 블럭] 최신 클립 다시보기 : http://www.tving.com/smr/vod/player/P/C01_B120180515?from=youtube
------------------------------------------------------------------","['유퀴즈온더블럭', '유퀴즈', '유재석', '조세호', 'tvN', '예능', '퀴즈', '한글', '한글날', '세종대왕', '단어', '늦깍이', '양원주부학교', '양원초등학교', '햄버거']",PT2M43S,58,1,0,163.0,2020
4033,유 퀴즈 온 더 튜브,_VcYW6dvSFo,24,2020-07-29 15:28:27+00:00,[#유퀴즈] 60대에 처음 배운 한글... 그리고 내가 가장 좋아하는 단어 | 유 퀴즈 온 더 블럭 YOU QUIZ ON THE BLOCK 191008 EP.38,"＜유 퀴즈 온 더 블럭＞ 매주 수요일 밤 9시 tvN

#유퀴즈온더블럭 #유퀴즈 #유재석 #조세호 #유퀴즈리플레이 

------------------------------------------------------------------
 ▶[유 퀴즈 온 더 블럭] 최신 클립 다시보기 : http://www.tving.com/smr/vod/player/P/C01_B120180515?from=youtube
------------------------------------------------------------------","['유퀴즈온더블럭', '유퀴즈', '유재석', '조세호', 'tvN', '예능', '퀴즈', '한글', '한글날', '세종대왕', '단어', '늦깍이', '양원주부학교', '양원초등학교', '햄버거']",PT6M36S,5212,135,4,396.0,2020
4034,유 퀴즈 온 더 튜브,dza0AdUlF2s,24,2020-07-29 15:26:23+00:00,한글날 맞춤 육휘즈! 한글은 세종대왕이 홀로 만들었다!? | 유 퀴즈 온 더 블럭 YOU QUIZ ON THE BLOCK 191008 EP.38,"＜유 퀴즈 온 더 블럭＞ 매주 화요일 밤 11시 tvN
------------------------------------------------------------------
 ▶[유 퀴즈 온 더 블럭] 최신 클립 다시보기 : http://www.tving.com/smr/vod/player/P/C01_B120180515?from=youtube
------------------------------------------------------------------","['유퀴즈온더블럭', '유퀴즈', '유재석', '조세호', 'tvN', '예능', '퀴즈', '한글', '한글날', '세종대왕', '단어', '늦깍이', '양원주부학교', '양원초등학교', '햄버거']",PT2M16S,1103,5,1,136.0,2020
4035,유 퀴즈 온 더 튜브,d_S2Ovy3rj0,24,2020-07-29 15:25:46+00:00,(예상 밖) 외국인 자기님들이 생각하는 한국말의 신기한 점? | 유 퀴즈 온 더 블럭 YOU QUIZ ON THE BLOCK 191008 EP.38,"＜유 퀴즈 온 더 블럭＞ 매주 화요일 밤 11시 tvN
------------------------------------------------------------------
 ▶[유 퀴즈 온 더 블럭] 최신 클립 다시보기 : http://www.tving.com/smr/vod/player/P/C01_B120180515?from=youtube
------------------------------------------------------------------","['유퀴즈온더블럭', '유퀴즈', '유재석', '조세호', 'tvN', '예능', '퀴즈', '한글', '한글날', '세종대왕', '단어', '늦깍이', '양원주부학교', '양원초등학교', '햄버거']",PT2M49S,52,1,0,169.0,2020
4036,유 퀴즈 온 더 튜브,5Pbi3nAnh2I,24,2020-07-29 15:25:35+00:00,대기만성 뜻이? 아기자기의 공손해지는 두 손 ㅋ | 유 퀴즈 온 더 블럭 YOU QUIZ ON THE BLOCK 191008 EP.38,"＜유 퀴즈 온 더 블럭＞ 매주 화요일 밤 11시 tvN
------------------------------------------------------------------
 ▶[유 퀴즈 온 더 블럭] 최신 클립 다시보기 : http://www.tving.com/smr/vod/player/P/C01_B120180515?from=youtube
------------------------------------------------------------------","['유퀴즈온더블럭', '유퀴즈', '유재석', '조세호', 'tvN', '예능', '퀴즈', '한글', '한글날', '세종대왕', '단어', '늦깍이', '양원주부학교', '양원초등학교', '햄버거']",PT1M49S,110,2,0,109.0,2020
4037,유 퀴즈 온 더 튜브,h1-Wd00X3Ss,24,2020-07-29 15:24:57+00:00,[#유퀴즈] 37화 레전드! '아기자기 연애 스캔들(?)'부터 '날으는 돈까스 자기님'까지! | 유 퀴즈 온 더 블럭 YOU QUIZ ON THE BLOCK 191001 EP.37,"＜유 퀴즈 온 더 블럭＞ 매주 화요일 밤 11시 tvN
------------------------------------------------------------------
 ▶[유 퀴즈 온 더 블럭] 최신 클립 다시보기 : http://www.tving.com/smr/vod/player/P/C01_B120180515?from=youtube
------------------------------------------------------------------","['유퀴즈온더블럭', '유퀴즈', '유재석', '조세호', 'tvN', '예능', '퀴즈', '판교', '게임', '게임회사', '무기회사', '자율출근', '모기', '습관성발언', '신입', '사랑', '부장님', '아재개그', '낙곱새', '대창', '국민학교', '중2병', 'countonme', '강남역']",PT6M31S,4098,19,3,391.0,2020
4038,유 퀴즈 온 더 튜브,LNnstLnjTck,24,2020-07-29 15:24:56+00:00,주유구가 작아 슬픈 조셉과 스포츠카 같은 큰 자기 #야식논쟁 | 유 퀴즈 온 더 블럭 YOU QUIZ ON THE BLOCK 191008 EP.38,"＜유 퀴즈 온 더 블럭＞ 매주 화요일 밤 11시 tvN
------------------------------------------------------------------
 ▶[유 퀴즈 온 더 블럭] 최신 클립 다시보기 : http://www.tving.com/smr/vod/player/P/C01_B120180515?from=youtube
------------------------------------------------------------------","['유퀴즈온더블럭', '유퀴즈', '유재석', '조세호', 'tvN', '예능', '퀴즈', '한글', '한글날', '세종대왕', '단어', '늦깍이', '양원주부학교', '양원초등학교', '햄버거']",PT3M34S,26,0,1,214.0,2020
4039,유 퀴즈 온 더 튜브,5YVCczp2xEY,24,2020-07-29 15:24:31+00:00,[#유퀴즈] 37화 레전드! 고소함의 향연~ ′낙곱새′ & '대창 덮밥' 먹방 | 유 퀴즈 온 더 블럭 YOU QUIZ ON THE BLOCK 191001 EP.37,"＜유 퀴즈 온 더 블럭＞ 매주 화요일 밤 11시 tvN
------------------------------------------------------------------
 ▶[유 퀴즈 온 더 블럭] 최신 클립 다시보기 : http://www.tving.com/smr/vod/player/P/C01_B120180515?from=youtube
------------------------------------------------------------------","['유퀴즈온더블럭', '유퀴즈', '유재석', '조세호', 'tvN', '예능', '퀴즈', '판교', '게임', '게임회사', '무기회사', '자율출근', '모기', '습관성발언', '신입', '사랑', '부장님', '아재개그', '낙곱새', '대창', '국민학교', '중2병', 'countonme', '강남역']",PT5M52S,753,3,1,352.0,2020
